ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
IJC,2025,10332808829000,6016656347000,2268499437000,952508952000,8064309392000,780058504000,1606575757000,597354379000,638420545000,46065361000,-232261526000,16128618784000
IJC,2024,7842669673000,4497720661000,2691233905000,2089227767000,5151435768000,439344089000,1020258860000,354137893000,420542343000,45352508000,-796907915000,10302871536000
IJC,2023,6403754435000,3742769257000,2580167598000,2317793110000,3823586837000,466824126000,1494344010000,394852893000,483074151000,74688784000,291412336000,7647173674000
IJC,2022,6523412492000,4408199228000,2707173135000,2011065784000,3816239357000,958469075000,1968122539000,511049064000,626437289000,76716671000,308832341000,7632478714000
ILA,2025,301059317000,210600513000,124933042000,86359980000,176126275000,-23321398000,93384098000,-27056803000,-24454817000,6238301000,-54761503000,352252550000
ILA,2024,358949907000,276175672000,154425090000,113474349000,204524816000,3423358000,139387533000,-2065120000,-1490559000,7031998000,25502692000,409049632000
ILA,2023,394698838000,335395075000,188105842000,97827322000,206592996000,16629491000,59783497000,5616478000,-2036879000,3167748000,42429764000,413185992000
ILA,2022,225388761000,38594157000,29114977000,29114977000,196273784000,10974394000,111272923000,-1887135000,-1595472000,2695254000,-23081747000,392547568000
ILB,2025,1855957076000,466405406000,999902816000,432088246000,856054259000,109269696000,574302773000,112163266000,141618124000,16112786000,107590216000,1712108518000
ILB,2024,1587216938000,368836155000,1012098889000,474959334000,575118049000,108538898000,496165110000,103198028000,128240258000,20128061000,197751093000,1150236098000
ILB,2023,1586187068000,333214235000,1033107923000,429677925000,553079145000,108856115000,531536474000,103880096000,130289459000,27193199000,187479781000,1106158290000
ILB,2022,1560772469000,277157490000,1045948659000,372855257000,514823810000,101331364000,582987386000,96673096000,123446424000,24065014000,127359840000,1029647620000
ILC,2025,107482329000,104417531000,45402464000,44240272000,62079865000,1327094000,159361786000,4077124000,6917259000,0,-12876149000,124159730000
ILC,2024,90240190000,86416583000,32237449000,24151857000,58002741000,-49853705000,143569589000,9643110000,5291912000,0,8506863000,116005482000
ILC,2023,79322480000,78144255000,27814360000,20097845000,51508120000,-59156500000,184376019000,517117000,10880492000,0,-1472245000,103016240000
ILC,2022,82103824000,70129350000,31213580000,24862386000,50890245000,-61215343000,231361292000,18958764000,19149768000,703825000,25137000000,101780490000
ILS,2025,710222193000,148714328000,343394143000,89666543000,366828050000,-46585493000,222897428000,18198034000,17871795000,2134003000,31348956000,733656100000
ILS,2024,717657587000,131752517000,367652071000,218522271000,350005515000,-60499584000,185383671000,16476650000,19380745000,3931227000,73919991000,700011030000
ILS,2023,640978571000,106809384000,305328652000,242358699000,335649919000,-74089009000,180807877000,5430393000,-31173746000,5009079000,5730328000,671299838000
ILS,2022,689385123000,149680533000,337912185000,254461050000,351472938000,-78226727000,247515654000,-18614143000,-17534209000,5448552000,19212843000,702945876000
IME,2025,96101009000,88631557000,47345007000,47345007000,48756002000,6535661000,110386496000,6535661000,8765657000,1251172000,0,97512004000
IME,2024,77407772000,69767611000,33345076000,33345076000,44062696000,1909498000,117461442000,7302142000,8079668000,350361000,0,88125392000
IME,2023,72846838000,68765489000,36086284000,36086284000,36760554000,-5392643000,171477305000,6989449000,6481761000,1666689000,0,73521108000
IME,2022,124784173000,121648280000,95013068000,95013068000,29771105000,-12382092000,180038580000,3062716000,1578047000,2581665000,0,59542210000
IN4,2025,112915806000,56510442000,42986637000,32026637000,69929169000,37682058000,94647895000,15352910000,19156723000,376584000,34667423000,139858338000
IN4,2024,74556353000,40808250000,15614437000,13614437000,58941916000,32455783000,71448611000,10126978000,12516840000,0,11025802000,117883832000
IN4,2023,66225346000,31088451000,13620407000,11620407000,52604939000,31024746000,66612821000,8695940000,10580778000,0,10939256000,105209878000
IN4,2022,58867220000,23201830000,11479221000,11479221000,47387999000,29631324000,59893436000,7302519000,8762864000,0,7638851000,94775998000
INC,2025,46859641000,41202387000,10643981000,10643981000,36215660000,4167610000,25846765000,1450025000,2027983000,0,4648961000,72431320000
INC,2024,36486741000,30605219000,13521106000,13521106000,22965635000,2717585000,21520327000,287209000,848894000,19721000,1921260000,45931270000
INC,2023,37088785000,30823138000,12710359000,12710359000,24378426000,4130376000,24666621000,2016348000,2457987000,0,1683396000,48756852000
INC,2022,36337498000,29451727000,10845419000,10845419000,25492078000,5244028000,27095221000,2683537000,3329042000,0,-463020000,50984156000
INN,2025,1305531220000,778836164000,464515704000,463235704000,841015516000,124345369000,1804129343000,126741063000,148943213000,1999570000,215832867000,1682031032000
INN,2024,1206807055000,795699180000,485826912000,484546912000,720980144000,114872988000,1767091792000,113990461000,134023336000,1899818000,-53827490000,1441960288000
INN,2023,1089703549000,769517691000,432742298000,431462298000,656961251000,100336225000,1532155104000,99240928000,111506405000,2881526000,297617668000,1313922502000
INN,2022,992749063000,598054188000,400678216000,399398216000,592070848000,95393110000,1710202317000,82551582000,101571030000,8850048000,273469988000,1184141696000
IRC,2025,212030205000,150432568000,18935057000,18935057000,193095148000,18095148000,5868005000,18093255000,-16075860000,0,-28315788000,386190296000
IRC,2024,203022557000,140631855000,14757164000,14757164000,188265393000,13265393000,25147449000,13247490000,-5348930000,0,-12608354000,376530786000
IRC,2023,195968899000,135356506000,14501996000,14501996000,181466904000,6466904000,19759580000,6439159000,-13527389000,0,-10562293000,362933808000
IRC,2022,194240247000,130850800000,10299502000,10299502000,183940745000,8940745000,16329264000,8939199000,-13116516000,9973000,-29230691000,367881490000
ISG,2025,584201603000,208287964000,742525032000,611300032000,-158323429000,-251346806000,365127980000,41173527000,2874080000,13924345000,0,-316646858000
ISG,2024,628391324000,166449607000,827888279000,671673279000,-199496955000,-292520333000,383813800000,530812957000,-85061716000,10464350000,0,-398993910000
ISG,2023,413573607000,225122052000,1138480196000,1138480196000,-724906589000,-817929967000,349750069000,-120474175000,-129179121000,71414132000,0,-1449813178000
ISG,2022,500459746000,212308246000,1104892160000,1079801430000,-604432414000,-697455792000,656759752000,154518870000,145578765000,81183124000,0,-1208864828000
ISH,2025,648614901000,150128458000,60990272000,60990272000,587624629000,137624629000,217995841000,84247404000,111753011000,738457000,116272582000,1175249258000
ISH,2024,633273349000,90803489000,37776123000,37776123000,595497226000,145497226000,198338998000,76193498000,93797205000,845930000,134579903000,1190994452000
ISH,2023,667881884000,89308662000,56079157000,56079157000,611802728000,161802728000,233916993000,93078801000,116464905000,1837332000,106486093000,1223605456000
ISH,2022,692199860000,76295861000,116216932000,116216932000,575982927000,125982927000,267223313000,112928038000,142323070000,2120272000,160106084000,1151965854000
IST,2025,542131012000,156181137000,267286943000,167243241000,274844070000,44180357000,512293480000,82485206000,102412983000,1107589000,49309763000,549688140000
IST,2024,523745309000,168169072000,286249606000,183281370000,237495703000,34845674000,455409981000,65514125000,81415543000,2379674000,99128875000,474991406000
IST,2023,460073583000,125269370000,247506508000,126579898000,212567075000,27053492000,417208400000,54920708000,68817934000,4503763000,41000150000,425134150000
IST,2022,491520688000,154595514000,291680667000,148798635000,199840021000,33401987000,381883070000,50024359000,59383186000,5749187000,61898587000,399680042000
ITA,2025,12775637189000,5907086558000,2007144332000,1357933441000,10768492857000,761273988000,321257210000,81706326000,104965554000,12491388000,-62846842000,21536985714000
ITA,2024,12631962767000,5807978008000,1946725298000,1271380785000,10687387469000,681938462000,375849378000,115478683000,142271142000,-14835155000,-136892847000,21374774938000
ITA,2023,12084655471000,4919675504000,1783039702000,1245468309000,10301615769000,568121583000,566742967000,205637666000,247525331000,3564478000,-37005713000,20603231538000
ITA,2022,12221417090000,7170751213000,2125438987000,1968322388000,10095978103000,366168766000,-1545201248000,-257886157000,-217046123000,1118606000,-823530565000,20191956206000
ITC,2025,4199184404000,2394797698000,1456877888000,1229081747000,2742306516000,398971248000,737510426000,63659348000,67238180000,78765877000,410976192000,5484613032000
ITC,2024,3988436338000,2165117204000,1665747882000,1306313639000,2322688456000,363440919000,572743368000,32554842000,49762185000,76936267000,-144270206000,4645376912000
ITC,2023,4150184035000,2219141792000,1845209870000,1467363652000,2304974165000,332974535000,529016363000,87961742000,78079488000,83542328000,167182313000,4609948330000
ITC,2022,4175177091000,2175505420000,1952859192000,1589024786000,2222317899000,267845818000,815913074000,155598765000,209554465000,46006200000,161163618000,4444635798000
ITD,2025,569525319000,417969279000,209300194000,200403213000,360225124000,8839166000,591059010000,-39904064000,-34735625000,0,63754475000,720450248000
ITD,2024,654571151000,488642833000,240684363000,230909646000,413886789000,57601399000,878131653000,23695218000,31683921000,3671780000,-17198926000,827773578000
ITD,2023,569525319000,417969279000,209300194000,200403213000,360225124000,8839166000,591059010000,-39904064000,-34735625000,0,63754475000,720450248000
ITQ,2025,571547632000,430889203000,234100894000,234100894000,337446738000,6480996000,641046838000,5087457000,4960163000,8307138000,0,674893476000
ITQ,2024,541961203000,398695444000,209426299000,209426299000,332534904000,1603169000,555393600000,1048148000,613341000,6412697000,0,665069808000
ITQ,2023,516624384000,395535220000,184935286000,184935286000,331689098000,555021000,544392978000,1922680000,2095111000,8905015000,0,663378196000
ITQ,2022,550287874000,421207935000,220264032000,220264032000,330023842000,-1367658000,666201288000,-17742069000,-18614384000,4966909000,0,660047684000
ITS,2025,2106540779000,1774024697000,1818193878000,1818193878000,288346901000,7194691000,2048321058000,4113857000,11210057000,66373421000,-384074970000,576693802000
ITS,2024,2297952571000,1981569107000,2011390008000,2011278858000,286562562000,5251037000,1954930511000,3603488000,15024830000,85422598000,86073763000,573125124000
ITS,2023,1926804576000,1703806824000,1641015027000,1640636637000,285789549000,8393321000,1587069576000,4415276000,10862535000,96690013000,-8530612000,571579098000
ITS,2022,1629606922000,1402281061000,1345292968000,1344607355000,284313954000,7100672000,1698149155000,7094619000,18071030000,55299438000,-313335507000,568627908000
JOS,2025,6545418000,5345418000,510456366000,510456366000,-503910949000,-760792003000,50432233000,-189492794000,-201317847000,19567506000,9995565000,-1007821898000
JOS,2024,207676712000,13810505000,522094867000,522094867000,-314418154000,-571299209000,38607393000,-39515095000,-38220027000,24771983000,-1494659000,-628836308000
JOS,2023,219652630000,25656301000,533237238000,533237238000,-313584608000,-570465662000,91411940000,-33800001000,-35360996000,22567436000,752045000,-627169216000
JOS,2022,276685414000,81983229000,556470021000,556470021000,-279784607000,-536665662000,181841517000,-42446331000,-42835084000,25169364000,-458030000,-559569214000
JVC,2025,1071950679000,737806512000,445319046000,413377258000,626631634000,-957124526000,763153278000,49950005000,50879196000,14682164000,-88545583000,1253263268000
JVC,2024,828102672000,562294668000,288421044000,288286033000,539681628000,-1007069805000,611540459000,40336096000,57925525000,5437218000,85753498000,1079363256000
JVC,2023,686676856000,528425374000,187331324000,185095814000,499345532000,-1047352036000,576287156000,52639842000,45157519000,5291623000,-6474230000,998691064000
JVC,2022,591198359000,386365320000,144492669000,139267498000,446705690000,-1099986420000,396301044000,21729368000,13775915000,2327960000,42227848000,893411380000
KCB,2025,145851959000,113944628000,45705479000,41707479000,100146479000,8594666000,135208850000,8594666000,13606076000,267532000,-4943754000,200292958000
KCB,2024,120307953000,94519774000,22094493000,22089493000,98213460000,5921213000,122638507000,5637629000,18430127000,12130000,17602037000,196426920000
KCB,2023,117885167000,85545014000,18705901000,18632901000,99179266000,6146583000,112093528000,6145255000,9317831000,118875000,6624830000,198358532000
KCB,2022,118468825000,83049756000,23464379000,22856379000,95004446000,1759041000,121186329000,11021471000,12459699000,257549000,11780754000,190008892000
KDM,2025,78544596000,48544596000,564531000,564531000,77980065000,2010255000,14760820000,683109000,830318000,2177000,0,155960130000
KDM,2024,78244718000,57314928000,947761000,947761000,77296956000,1327146000,35660063000,1296729000,1662943000,129886000,0,154593912000
KDM,2023,78575266000,73469864000,2575039000,2575039000,76000227000,5000227000,74681633000,1616554000,2127453000,95917000,0,152000454000
KDM,2022,79956570000,68881570000,5572896000,5572896000,74383674000,3383674000,43966214000,-3257161000,-3185213000,97329000,0,148767348000
KGM,2025,657640157000,487920896000,383137515000,379695215000,274502642000,14480858000,5231522176000,14480858000,22375744000,30824101000,568890367000,549005284000
KGM,2024,1036331161000,853900017000,771229517000,769379417000,265101643000,5341553000,7402980226000,5233869000,15070604000,60402469000,-415108218000,530203286000
KGM,2023,1057190092000,865550849000,786136586000,783100389000,271053507000,12543773000,7267852058000,12503569000,40763610000,58242142000,-81632787000,542107014000
KGM,2022,1008233966000,805018069000,744213995000,741448154000,264019971000,5680657000,4257881224000,5680657000,20768776000,27985703000,376182721000,528039942000
KHD,2025,78545638000,54905083000,25715239000,25090706000,52830400000,20199329000,47915120000,14379053000,19782716000,0,20295254000,105660800000
KHD,2024,61129558000,35944627000,19029643000,17513784000,42099915000,9469549000,32973058000,5620547000,8047540000,0,10754811000,84199830000
KHD,2023,50170333000,14226929000,13640965000,6921576000,36529367000,3900021000,15060264000,-3392810000,-3944758000,0,315807000,73058734000
KHD,2022,53690611000,11596046000,13718434000,13237654000,39972178000,7343007000,22202737000,-2411476000,-3368359000,0,-314868000,79944356000
KHG,2025,6994483774000,1959232813000,1704852059000,908776059000,5289631715000,782225210000,601301821000,68708602000,90954803000,70087259000,-442447301000,10579263430000
KHG,2024,6591186385000,1726212405000,1371352118000,780420118000,5219834266000,712427761000,309842136000,54626254000,78022541000,120136402000,-61079748000,10439668532000
KHG,2023,6390734410000,1860333161000,1225526397000,984926397000,5165208012000,657801507000,330530348000,25361139000,35274516000,116785060000,-321046689000,10330416024000
KHG,2022,7044644779000,2179412706000,1904797906000,1903939906000,5139846873000,632440368000,1396204292000,442468590000,585128073000,120333850000,-1020330300000,10279693746000
KHP,2025,2168922037000,942892969000,1468289568000,794359468000,700632469000,86687285000,7750839407000,56711603000,52256296000,52185389000,240391013000,1401264938000
KHP,2024,2260411631000,1031122015000,1557081691000,873345127000,703329940000,89384755000,7118614610000,57758001000,52025573000,59769183000,260367600000,1406659880000
KHP,2023,2299408503000,958971244000,1599531283000,764971229000,699877219000,96887868000,6205324513000,54816796000,55696733000,76155730000,78728703000,1399754438000
KHP,2022,2170738304000,800341807000,1461759190000,577491595000,708979114000,105989763000,5163639671000,59013313000,66887664000,66112541000,304395977000,1417958228000
KHS,2025,406965671000,235503688000,163519190000,144219190000,243446481000,55549714000,723846003000,55549714000,60050769000,7104546000,22855998000,486892962000
KHS,2024,493916623000,239844009000,269573125000,250273125000,224343498000,53159953000,657528281000,17084834000,34756953000,12992528000,51853474000,448686996000
KHS,2023,491117080000,207211294000,282569774000,217969774000,208547306000,29457896000,704324127000,-10212166000,-9237218000,16358553000,79369128000,417094612000
KHS,2022,585362240000,290634677000,344848919000,245280990000,240513321000,38566504000,950773158000,34989778000,38319905000,16257665000,-32333923000,481026642000
KHW,2025,630779321000,198768565000,206219446000,101499951000,424559875000,88837291000,456322690000,88837291000,97611974000,5766105000,144836076000,849119750000
KHW,2024,613972058000,175736397000,217156671000,95997531000,396815387000,87242802000,436046154000,87242802000,97395870000,4004994000,151022399000,793630774000
KHW,2023,542128456000,167505632000,189525076000,99465617000,352603379000,61465701000,385966698000,61465701000,67609003000,3421684000,121725077000,705206758000
KHW,2022,510451928000,135091714000,182138254000,95093223000,328313674000,38583746000,334997031000,38583746000,43962677000,3583524000,103228189000,656627348000
KHX,2025,132341342000,43955744000,77098856000,73295301000,55242486000,4204177000,161919376000,4204177000,5503693000,2490994000,3675941000,110484972000
KHX,2024,123686746000,95651685000,68723455000,64249878000,54963290000,3924981000,139893712000,3924981000,4973194000,2241195000,3857466000,109926580000
KHX,2023,120061313000,40169976000,67868950000,65684614000,52192363000,3651284000,136266173000,3937784000,5185387000,2335189000,-7126128000,104384726000
KIP,2025,290751274000,209656444000,102336533000,72031057000,188414740000,15501536000,424590418000,15501536000,19341783000,2972050000,0,376829480000
KIP,2024,261827166000,199598052000,77104090000,67498643000,184723076000,10809872000,374542723000,10809872000,13502111000,3304173000,0,369446152000
KIP,2023,279953002000,206982760000,96138959000,83831168000,183814043000,8500839000,387052343000,6500839000,8662279000,6742651000,0,367628086000
KIP,2022,314019053000,234678538000,124163781000,110571119000,189855272000,14542068000,354348681000,12542068000,15702009000,5516652000,0,379710544000
KKC,2025,115280648000,111969133000,60063012000,59313012000,55217635000,717314000,18365173000,8073697000,7966097000,617821000,0,110435270000
KKC,2024,78325391000,74175645000,31181452000,30431452000,47143939000,-7356383000,88587514000,6892040000,6350591000,1597870000,0,94287878000
KKC,2023,69863639000,49373095000,28310228000,28310228000,41553411000,-14248423000,103196794000,330372000,-1504147000,1652339000,0,83106822000
KKC,2022,68942360000,62514006000,27719321000,27719321000,41223039000,-14578795000,226338408000,-32301034000,-32883715000,6381121000,0,82446078000
KMR,2025,813039757000,587141647000,161186702000,160976702000,651853055000,54008344000,296239160000,5694754000,10434507000,9046884000,37121026000,1303706110000
KMR,2024,860573574000,656635297000,213693838000,211665838000,646879737000,50063180000,411624058000,6854360000,10677721000,11874972000,19700069000,1293759474000
KMR,2023,879404482000,663046581000,238361615000,234276115000,641042867000,45698545000,493678641000,9814902000,15566086000,12073298000,-12532129000,1282085734000
KMR,2022,926751670000,675732791000,293803004000,288807004000,632948666000,40131397000,598961971000,16847017000,12091874000,10946998000,52321634000,1265897332000
KMT,2025,774787062000,697569059000,638612571000,638612571000,136174491000,21561800000,5314054160000,6248796000,10437689000,36413536000,566635000,272348982000
KMT,2024,793301360000,718553988000,654598415000,654598415000,138702945000,24090254000,4576289367000,10724365000,14927300000,34238404000,13882439000,277405890000
KMT,2023,801169141000,725682531000,666482623000,666482623000,134686517000,20073826000,3930816154000,8868930000,14080442000,42866193000,15557379000,269373034000
KMT,2022,761400957000,684270530000,626906120000,626906120000,134494837000,19882145000,2836310825000,12140726000,16524258000,36868016000,-15846718000,268989674000
KPF,2023,806320404000,322843656000,13637688000,13637688000,792682716000,141973806000,1000000000,1015479000,2397679000,0,12342715000,1585365432000
KPF,2022,803860466000,515644141000,12193229000,12193229000,791667237000,140958327000,2000000000,71546200000,81901991000,0,-8563768000,1583334474000
KSB,2025,5171019288000,2094703346000,2391079216000,1196747624000,2779940073000,1193059546000,710881304000,155596282000,187173687000,116706633000,474405292000,5559880146000
KSB,2024,4927312657000,2013574627000,2276524202000,1068084242000,2650788455000,1078920345000,401275177000,52962991000,121731082000,141479304000,321893926000,5301576910000
KSB,2023,4276640409000,1984914732000,2278903875000,1267904534000,1997736533000,1042701350000,528624280000,73765687000,104562954000,160592437000,28989288000,3995473066000
KSB,2022,4242772246000,2058952095000,2301911132000,1341966239000,1940861115000,993176124000,859106396000,152083435000,180324316000,135109192000,129849165000,3881722230000
KSD,2025,142021760000,77950714000,21278712000,3424570000,120743048000,543048000,33190533000,526673000,622560000,119856000,0,241486096000
KSD,2024,122541747000,84962195000,2325372000,2325372000,120216375000,16375000,47136727000,-713586000,1140779000,132375000,0,240432750000
KSD,2023,131977057000,81244822000,11047096000,11047096000,120929961000,829961000,52357797000,154364000,-2403901000,449774000,0,241859922000
KSD,2022,132495117000,60086875000,11719521000,11719521000,120775597000,675597000,102955130000,155189000,243232000,252639000,0,241551194000
KSF,2025,120143672521000,81393558061000,100280401189000,52774312212000,19863271332000,10166724174000,20198172826000,8906221700000,11408494186000,663981249000,23314991864000,39726542664000
KSF,2024,20558336800000,13425276158000,13679093265000,8570717075000,6879243535000,2031352194000,2469468560000,773848688000,973680761000,142629019000,5375146201000,13758487070000
KSF,2023,18245785023000,13032869123000,10966670159000,7235381175000,7279114865000,1268136302000,554618871000,204156563000,260874024000,55330414000,1119402571000,14558229730000
KSF,2022,12601062630000,9123688836000,5838702316000,3136206066000,6762360314000,1129247836000,1212591655000,619768174000,788085985000,49562641000,2839689074000,13524720628000
KSQ,2025,272620461000,272599161000,1903957000,1903957000,270716504000,-30383821000,3086258000,5920960000,5943350000,-8955137000,35150215000,541433008000
KSQ,2024,310966047000,36807453000,46170504000,46170504000,264795544000,-36304781000,7450092000,-4443984000,-4643661000,6397584000,2394632000,529591088000
KSQ,2023,315418866000,15418866000,46179338000,46179338000,269239528000,-31860797000,3337438000,7936400000,8024087000,3514098000,144219848000,538479056000
KSQ,2022,323629052000,323629052000,62331075000,62331075000,261297977000,-39802348000,56805702000,-60925417000,-3919596000,3568391000,1785894000,522595954000
KST,2025,359625585000,350030274000,278016329000,278016329000,81609256000,13944387000,703044952000,11141476000,12308545000,528634000,39304693000,163218512000
KST,2024,217402007000,209004386000,139695606000,139695606000,77706401000,13141336000,450755275000,10338424000,13300844000,131356000,19787068000,155412802000
KST,2023,249744681000,240501818000,178437111000,178437111000,71307570000,8362564000,179102837000,5559653000,6612613000,0,-37725171000,142615140000
KST,2022,249342990000,240884727000,176537194000,176537194000,72805796000,12885596000,283549839000,10082684000,12512482000,0,40459940000,145611592000
KSV,2025,9871121730000,5788604262000,4368068502000,3520569840000,5503053228000,2552651872000,14553989978000,1908386156000,2499334526000,175613515000,2305338070000,11006106456000
KSV,2024,9613760378000,4569689898000,5603177976000,4303260006000,4010582401000,1362594269000,13252786414000,1219272890000,1635286896000,242090670000,1113317318000,8021164802000
KSV,2023,9353644443000,3495511967000,6432860892000,3891733687000,2920783551000,215153522000,11911909964000,160004429000,269600136000,337286938000,714166595000,5841567102000
KSV,2022,10695438320000,4356205048000,7592984248000,4760360512000,3102454072000,379085841000,12250906544000,202063080000,286532778000,299473894000,903952835000,6204908144000
KTC,2025,1432921944000,1040821289000,1006814461000,1006814461000,425621626000,55998510000,5998685226000,36008839000,40374437000,32231439000,-104332719000,851243252000
KTC,2024,1321140413000,913370992000,910731328000,910731328000,410409085000,39665399000,5498149066000,25564416000,20209710000,37921967000,-24136241000,820818170000
KTC,2023,1297567395000,846169410000,891668771000,891668771000,405898624000,38291674000,6083412275000,25488524000,23851623000,39866643000,-116104074000,811797248000
KTC,2022,1358585066000,880867768000,952954636000,952954636000,405630430000,39293691000,6853080191000,17443677000,13353670000,24673442000,151497371000,811260860000
KTL,2025,884081016000,389317705000,443201182000,387822105000,440879834000,56582690000,952839409000,61499860000,59161193000,17395519000,0,881759668000
KTL,2024,867688675000,363133820000,437001214000,421457575000,430687461000,66271882000,963510809000,41505309000,37855423000,23196554000,0,861374922000
KTL,2023,936664833000,398377188000,550858577000,497207392000,385806257000,30558110000,862014024000,30558110000,29314738000,34436005000,0,771612514000
KTL,2022,1014503286000,448183388000,638297507000,570302518000,376205779000,29939391000,1101025792000,29939195000,28724515000,34749017000,0,752411558000
KTS,2025,556788427000,361921666000,300931847000,286103847000,255856580000,174969200000,341002553000,34095740000,36815478000,18558374000,0,511713160000
KTS,2024,483072602000,279685478000,255264770000,227436770000,227807832000,147922922000,278961472000,30912899000,33460072000,21155303000,0,455615664000
KTS,2023,481511914000,283159882000,277642704000,239814704000,203869210000,127523938000,547677776000,38196713000,41136629000,22621834000,0,407738420000
KTS,2022,401185394000,193257048000,231619223000,183791223000,169566171000,89646422000,176395520000,8009977000,11070051000,19558276000,0,339132342000
KTT,2023,369839654000,369839654000,364277117000,364277117000,5562537000,-23987463000,65473634000,-15176044000,-15121903000,17079253000,0,11125074000
KTT,2022,403468744000,387656390000,373971686000,373971686000,29497058000,-52942000,901045924000,-7639452000,-6573375000,20002745000,-229037601000,58994116000
KTT,2021,314579205000,298566976000,277442695000,277442695000,37136510000,7586510000,453773143000,2349460000,2743884000,0,-56256175000,74273020000
KTT,2020,108728468000,102503924000,73941417000,73941417000,34787050000,5237050000,94733944000,1056089000,1045240000,344213000,-27864591000,69574100000
KVC,2025,471466386000,345639274000,37392658000,37186074000,434073728000,-60851899000,113343964000,-28490849000,-19743708000,3265207000,19478614000,868147456000
KVC,2024,556379519000,361598615000,93814942000,93051408000,462564577000,-32361050000,155460874000,-1036713000,-19413635000,4585782000,-30180346000,925129154000
KVC,2023,561761325000,323995965000,98160034000,77350120000,463601291000,-31324337000,208043922000,-13960888000,-29189656000,8440455000,-3371323000,927202582000
KVC,2022,615701478000,337191083000,138139300000,137329386000,477562178000,-17363449000,229235455000,-12021345000,-12137310000,8954759000,4503300000,955124356000
L10,2025,1298179124000,1144410817000,995492036000,824293292000,302687088000,73926066000,1438175152000,37668975000,48247732000,13413835000,-25214776000,605374176000
L10,2024,1379555697000,1206685208000,1096811196000,826843339000,282744501000,56264519000,1073199178000,27564332000,30979290000,8848760000,-212561417000,565489002000
L10,2023,1267267647000,1080416817000,998725603000,581301487000,268542044000,44740968000,1048112000000,25908912000,27759381000,8301147000,268321173000,537084088000
L10,2022,1044503378000,864401920000,789297835000,555698780000,255205543000,33491276000,1035895432000,16844528000,18464382000,6831279000,-113789895000,510411086000
L12,2025,398208265000,341762504000,303565883000,297693662000,94642382000,11379711000,424807660000,3257427000,4093090000,7010310000,-31216016000,189284764000
L12,2024,329532901000,278105978000,238147945000,229652454000,91384955000,8122284000,350280302000,2009684000,3321228000,7627524000,40093599000,182769910000
L12,2023,341189616000,281579974000,251814345000,238121434000,89375271000,6112600000,209960401000,1542568000,1853909000,13338711000,30333708000,178750542000
L12,2022,369771872000,281194145000,281939169000,255815534000,87832703000,4570032000,325561118000,3020111000,1928323000,12711213000,-25540262000,175665406000
L14,2025,639397615000,523631389000,192199152000,190433552000,447198463000,92239614000,94671293000,22131354000,28549864000,1017040000,460337000,894396926000
L14,2024,623008090000,501871726000,197082634000,189959914000,425925456000,71824954000,136026574000,17166937000,21320278000,2971026000,48349196000,851850912000
L14,2023,665999996000,540889481000,237600802000,225120962000,428399194000,75509710000,134602078000,24220354000,30861685000,2403214000,-16412644000,856798388000
L14,2022,566832279000,451281862000,162653439000,152011479000,404178840000,51289356000,173462586000,18988701000,30855668000,1394437000,-66533082000,808357680000
L18,2025,5786084625000,5188196499000,4791435657000,3668337627000,994648967000,290805859000,4825799088000,185919731000,241439970000,60643650000,34932773000,1989297934000
L18,2024,5063971291000,4539013882000,4279749688000,3334593928000,784221603000,210184844000,4924717468000,224842931000,304047175000,87225963000,124491573000,1568443206000
L18,2023,5516995530000,5048539209000,4915122708000,4142511969000,601872822000,46754016000,3081915782000,57300869000,26672742000,59888005000,-157064239000,1203745644000
L18,2022,3546818205000,3074182414000,2928169070000,2104801748000,618649135000,64642044000,2212196756000,44002958000,30918931000,36076026000,-266448914000,1237298270000
L35,2025,186545604000,178678648000,181507439000,181507439000,5038165000,-30716109000,48361683000,-998207000,-612205000,0,-2526687000,10076330000
L35,2024,181389693000,172845158000,175353322000,175353322000,6036372000,-29717902000,67939383000,-1492747000,-729252000,0,3959193000,12072744000
L35,2023,170446134000,161197632000,162917015000,162917015000,7529119000,-28225155000,37828198000,-8853669000,-7865760000,31618000,3217899000,15058238000
L35,2022,183541617000,172723177000,167158830000,167060480000,16382788000,-19371486000,92681793000,-12884450000,-7973529000,9558700000,9404047000,32765576000
L40,2025,1039880192000,861167530000,418798292000,315676939000,621081900000,350330507000,262753980000,313899305000,48495441000,1039747000,-59940855000,1242163800000
L40,2024,184182994000,175974353000,76170962000,72278516000,108012032000,51658200000,254785198000,42586241000,6991917000,0,-22053893000,216024064000
L40,2023,185797280000,123872031000,120891472000,116489027000,64905808000,9071959000,110598484000,1110677000,-1779328000,28503000,53303835000,129811616000
L40,2022,155136649000,88362654000,91341518000,86919422000,63795131000,7961282000,167128593000,-768653000,-6173021000,224905000,-55539197000,127590262000
L43,2025,323933768000,322253386000,318738710000,318738710000,5195058000,-34434823000,7268847000,-5398817000,-16930071000,4005419000,-6439767000,10390116000
L43,2024,355634249000,346021976000,345040374000,345040374000,10593875000,-29036006000,11717588000,-6965786000,-7820289000,4810685000,-2457089000,21187750000
L43,2023,357002654000,345113762000,339442994000,339442994000,17559661000,-22070220000,3681027000,-13164807000,-13771410000,7993971000,2423979000,35119322000
