ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
JRX,2018,10237799219842,6558944584259,4719108443619,2683396121289,5518690776222,2754454827135,5683482018455,489546278561,904891768310,292958920108,613664910358,7989684202654
JRX,2019,11607994790710,8011766393461,5715336060910,4717785183848,5892658729799,3448837461039,16511634671307,1350617016919,1905336103292,217064832143,1194431604316,16971177615950
JRX,2020,13158312752118,6651851444757,6612787114784,4981468575623,6545525637333,2769083030404,9772468491641,1139900577304,1839539188420,414663466789,1031259516012,14286981899445
JRX,2021,13735550256516,6557496417971,7154537811539,6051620396587,6581012444977,2428366064838,21136698421042,1035813780546,1581744848203,286977622520,1423414623627,18903322686862
JRX,2022,16823027406144,12423828973844,7249547365368,4522888665230,9573480040776,5671293223891,26453931072411,2226516918266,3100942154242,317796006409,2058353666534,19388126302796
JRX,2023,20033227882013,10641139361772,9386582459752,7239343263874,10646645422260,4534379609528,10290490997519,940980279814,1671719914890,495494565121,1042870359787,34486651113264
JRX,2024,23374486441334,13656407836166,10519656011769,7576854957256,12854830429565,7326699715557,32440694803661,2798440628374,4101190193698,603139408230,2741508306026,41267903308740
JRX,2025,27537594548029,10136040588733,12306990250686,9474932791938,15230604297343,6904413684775,28042699154039,2785898975440,4278528925656,796155206355,2994175811527,48023985414416
JSA,2018,10246874966876,7418245589909,4569636740488,3517721860623,5677238226388,1551294785597,8364695693167,1224791899512,1871255400794,340265526402,1369401353737,11859940439787
JSA,2019,11745114718018,6591991339183,5499233505780,5075182543509,6245881212237,1544752626396,12564145358008,1872712260182,2610558387717,269668062489,1678178940873,12571913617290
JSA,2020,14290779716693,7463946476164,6599406309194,4364124889402,7691373407498,2906017717709,15071070053861,1809792370622,2566632366427,304391903149,2285153094213,20872912173131
JSA,2021,16845909499295,11984108165876,6888598133725,4173133668773,9957311365569,3455897562983,10049150812754,1411400206660,2293754876213,529504617888,1333582674727,36982558047034
JSA,2022,20755738757792,13765032536394,8366727374161,5010272470299,12389011383630,3636331991265,18902394027036,2496098033264,3606991727868,486869186287,2285402476912,39686421743827
JSA,2023,25095345880354,15663269370235,10137849240666,9048296957205,14957496639688,4313011382463,38838254186844,4532876353461,6307625535195,641530093368,4780296018927,50868417246136
JSA,2024,30733025702964,12263955409915,14369889957587,8372366585079,16363135745376,7992202218598,21565251413533,2743425280659,4427734686727,998453085902,3108286586546,54066951046718
JSA,2025,37403733856867,24589954456285,15616151609790,9927657082231,21787582247077,4713809407317,50812428242363,7130739820202,9735641730966,822216955713,8204475764113,49655674134663
JSB,2018,3964892203183,1572513007533,2391219341820,2150760822594,1573672861362,367273422491,4796322924783,326966358592,545269148432,136561200191,377229883070,2550539549258
JSB,2019,4067459460180,2090498712888,2356776878696,1714057742416,1710682581484,805795616542,4617002309849,333553603779,542643718362,125701713637,424598874340,3199100820372
JSB,2020,4261094532148,1813838357229,2563893645337,1660503580245,1697200886811,1002574170802,4126370377729,266827703451,471108041537,137573412222,280646835173,5555226208234
JSB,2021,4499954204278,2799922106265,2765613980888,1985292261347,1734340223389,707703956605,2964219209032,205861893715,409540538079,152213170934,263360402879,4139272632934
JSB,2022,4712388646808,3054940808989,2893126223502,2616930439779,1819262423305,690973831837,6675607282566,636975617966,898651261375,102431738917,524051517475,7258926678573
JSB,2023,5105013016216,2891420955688,3008483375387,2087556874990,2096529640828,861178291235,7413280512614,667570886387,936578883116,102115275132,552245987928,4302996603316
JSB,2024,5527202916292,2077286381668,3304849049564,2042193406637,2222353866728,971544682622,5987127917341,554674458874,794842500232,101499426638,563107821305,8368204515054
JSB,2025,5900561315533,3828748308315,3486181526675,2003959339690,2414379788857,638714584513,6386916246115,480189030518,790601942583,190365654435,447916586473,7488396138632
JSC,2018,3078598460382,1756575027754,1475854776523,1067161561890,1602743683858,439022083825,3266157534249,449570524515,651674371324,89711215680,582580998641,4235718990391
JSC,2019,3297126507961,1900404570059,1688321114236,998499015985,1608805393724,729872725799,2437139719893,255196149445,397906755023,78911568216,327152050523,2477868296624
JSC,2020,3357455955817,2291972264501,1507889305936,1112638982949,1849566649880,784725129245,3324494951591,406289108192,607916861353,100055476113,385935646549,4784460208888
JSC,2021,3659233211206,2222332411282,1825225416890,1434468211314,1834007794315,1004127136424,3222770792372,345639781143,525623163251,93573436822,317454941482,3610763883274
JSC,2022,3874986171406,2740707786289,2654047153228,2092514200852,1220939018178,472625308571,4661806265279,-64665878838,23179978275,104012326823,-65504804972,2888661368854
JSC,2023,4272529199959,2093523416641,1978866775139,1290131449063,2293662424820,816940042689,4420642874469,482851149604,697725113106,94161176100,418281314796,4603380634838
JSC,2024,4341624638589,1896488983327,2126863394310,1402677372754,2214761244278,1292621641552,6661627512600,840039613098,1222706684486,172657168113,877926704401,8473705114708
JSC,2025,4818034762651,2074755893821,2194574452405,1935835862277,2623460310246,1210454209395,3202413401289,354519967206,508602495130,65452536121,499456430355,3887439958441
JSD,2018,4022412134165,2643743569465,1877216904458,1623823631628,2145195229707,765446714343,2947710003797,347725150686,527927071907,93270633549,397566528767,5338978429237
JSD,2019,4469844372960,2791084688080,2050752551305,1473631563466,2419091821654,1426905528004,6445577680108,954027110726,1264931971666,72398083257,878630618950,6699219152832
JSD,2020,5135168905992,2184169455651,2501191848235,2259083278513,2633977057757,1296094956004,7921409816847,979026766729,1323419743086,99636284674,1200317772028,3531365928394
JSD,2021,5094525564387,2054978267213,3756080193317,2485898846138,1338445371070,381973927024,7588898173758,66193988971,341855802820,259113316606,57135444636,3661777011847
JSD,2022,5851485771640,2871982219844,2603745151134,2199399758911,3247740620506,1801088480529,8556074087907,1092759140391,1498769437848,132820512358,1021718176894,8320080222377
JSD,2023,6593089167991,3205421755013,2941714907609,2121812634382,3651374260382,1288489036858,6253271066016,743408421957,1056122840257,126862312810,715541587697,7286117480947
JSD,2024,7365746766194,3464362912119,3552908072925,1990765709722,3812838693269,1236052244052,7541473193207,852124801098,1271808044216,206652042843,794738520411,10865796672094
JSD,2025,8567487201979,4948665004976,3811986522011,3095200450772,4755500679968,2821965646874,4710865290886,540924919115,833210060958,157053912063,441367268430,11613170183629
JSF,2018,9674289252204,3967518885634,3882368287314,2704098946074,5791920964890,2837321273983,13103743755885,1651410876911,2255812718685,191549122545,2461822680589,16767042820950
JSF,2019,10880131838360,6614403700975,4531746342240,2715122625225,6348385496119,2023705598254,11805915994286,1335460920240,1843492562195,174166411895,1200231753687,9982033803134
JSF,2020,12681172350111,6757462817593,5506822595410,3095535885936,7174349754701,2099231662372,12387118272585,1548917335734,2322566899044,386420229376,2145103108007,19540280884300
JSF,2021,12091752133051,8427127481599,6489650767841,3777700479558,5602101365210,2769654760154,9694522394715,-335635860170,-116493148246,303051676966,-382187594735,10420208962435
JSF,2022,13267537346423,4889294974536,5709607614562,4277687203360,7557929731860,3982875980478,6769833074520,968655781872,1549395305243,338575577903,992665148269,23796653815270
JSF,2023,13244430390820,4885974644118,7850760904067,7436501590374,5393669486752,2603851934930,9055578308124,-490368554406,-404340014051,208620678957,-581710637225,11774305658479
JSF,2024,14727987777322,10995552311963,6771340092340,4565275660455,7956647684981,3894531173309,14482242583585,1630542020376,2384237415103,346059889633,2039441871035,24312541828719
JSF,2025,16226306932869,9614292275480,7332666960613,4677438692174,8893639972255,4449090687482,14943369526572,2078100178026,2929084926361,331459703827,2205511875017,30573900912215
JSG,2018,1704316594079,788646318358,1117528828243,672853018640,586787765836,207328082690,1226366659622,21157517723,63465650756,37018753602,17895442590,2272385447649
JSG,2019,1839988535246,1064570511347,1105466134766,1034758644700,734522400480,234042162583,1993458241030,-21977069474,16342123465,43813460308,-29761609917,1365094560590
JSG,2020,2118921855177,908888711417,623939975971,507923574778,1494981879206,444609900001,1583610398627,166313957727,238059623612,30167176453,213303225207,5853011264328
JSG,2021,2523425541501,1735890423430,852891034416,611298866347,1670534507084,761804899275,2453442999167,215687303198,336017846270,66408717273,307940630079,2476363438426
JSG,2022,2884398087430,1326346129070,825027648253,584069741099,2059370439177,1183077658166,2032850151400,178253339334,283235162699,60418488532,227460802387,4056159855976
JSG,2023,2850846803903,1996794959010,1859685833260,1453224859291,991160970642,329518841354,3832158558890,-140271779498,-76928256651,98411467722,-121460183986,2997572674101
JSG,2024,2763114822997,1166673763445,2024394288860,1873042216632,738720534136,251040716996,3098221016887,-165617869847,-119151656532,87870680776,-147270680951,2148117523309
JSG,2025,3177841622060,2255712661147,939434022321,801231160750,2238407599739,1107983003730,3357924613557,278892651307,426290098596,77674284462,310840344470,6166956520489
JSZ,2018,8904585308182,3532335311903,4829921091968,3025182614582,4074664216213,1547886767120,6401651412388,1090740141412,1642467990743,279042813977,1546537896877,15740966496910
JSZ,2019,8833680588533,3727093305227,4902386342540,2881107328271,3931294245993,2002081780054,5319351714098,839868608740,1233749035146,183913274220,913168683682,14182917972962
JSZ,2020,9620302378209,3964680244723,5384357417361,3061620282013,4235944960847,1754681776336,13941072617897,2207276946827,3126668704791,367572521257,2154771294678,9147742062243
JSZ,2021,9597612116226,6156012135721,5956629864355,4410829809009,3640982251871,1172765925687,13187467915282,2042657003286,2729570467299,176249213191,1869041626782,11402301123108
JSZ,2022,8982228702894,3722154211892,4504498752835,3058090025562,4477729950059,1581434556012,7434810764505,-36278847768,285378670479,330727230190,-34782517139,11947909210868
JSZ,2023,8989841819994,3294369406677,4971390672578,4370224184331,4018451147415,1723016545531,7311807556273,1184107761474,1882628922120,402494220277,1534519764471,7283703883138
JSZ,2024,8908383560059,3932275561614,4981138344085,4484286267434,3927245215974,1688573043233,8694691317533,1209863224639,1735642845200,223313814400,1308284679734,10380387596881
JSZ,2025,9600587561448,5200240835061,5675897377765,4164920151436,3924690183682,1119337269180,14855863177357,2298363466690,3129007879059,256053545696,2577755689178,14480719925143
JTI,2018,1872234228142,718315195420,434615119742,378082978253,1437619108399,754479087658,1259935265375,180382738360,247408104228,21929681278,188003100835,2005931600886
JTI,2019,2209949456710,1220036698846,511163821736,451620160396,1698785634974,897305486451,2695106701272,384727571076,514241500341,33332036496,362956985904,2308537095892
JTI,2020,2592659918587,1137928386051,547867668262,320714635446,2044792250324,487619480182,1420768234691,225001061462,304772568215,23521241387,223051032238,6764575872038
JTI,2021,3136235650051,2314254866479,812112286055,523347753876,2324123363995,780954396152,2225954738134,348303426221,463615885298,28236602522,457384863371,8785913031079
JTI,2022,3560703357459,2427643452857,844466102418,643761243979,2716237255041,665434558359,5521477276085,744432639729,985115999793,54575200132,652108639880,4315207995781
JTI,2023,4041224462494,2445652143072,981208555257,733674087240,3060015907237,1737570888116,4115137135866,656198677839,844761527260,24513179961,643818922487,7064320571970
JTI,2024,4861876810091,2460657248990,1194215942214,912228794952,3667660867877,1493707738820,2450562090170,373287018481,499729194327,33120421225,342181332696,9365408376735
JTI,2025,5616157712922,3314623755416,1438971160952,927706854135,4177186551970,1360862131339,5582539307888,780696165372,1066683315083,90813108367,856105591641,11407330694836
JTJ,2018,5275210291920,3200802970118,1155658697983,720101049610,4119551593937,1913217400386,7518051595824,1102565864579,1424109751942,45902421218,942073156630,13242614238296
JTJ,2019,5606864096831,3929068502221,1464415344068,1269876190116,4142448752762,2474342253403,4467926678786,728791947092,965436774267,54446840401,632097582032,9441297330441
JTJ,2020,5797393880939,2298062864769,3948599596372,2354670216880,1848794284567,450493208098,3390944405414,-68611615406,107861115363,193625634621,-66587329494,5303110374530
JTJ,2021,6585007815534,4868617917724,1869117321176,1432786490430,4715890494358,1444918432486,6008556344948,913819470758,1263397679930,121123341482,879872068695,8377367433221
JTJ,2022,7344039918700,3901616880951,2133099752317,1235449195175,5210940166382,2832415184457,5096888952773,822715166332,1145485397338,117091439422,883240878252,11109376660406
JTJ,2023,6849795514515,3733387676668,3484783530474,2607981317315,3365011984041,1926372335044,10396491370660,195305292143,419596089560,175464474380,182094428373,7108755818461
JTJ,2024,7666996529289,4480801404707,1839466673422,1633584404542,5827529855867,1836546872288,7059092975112,1122097504881,1469696236995,67074355894,1439989911282,12420451319134
JTJ,2025,8639678780628,4279634225945,2173905107903,1960456441672,6465773672725,2389269779398,7076967307403,947142661508,1287223085334,103294758449,1230292565041,9609987209799
JTL,2018,7271914987815,2777161370719,1880085782584,1647207389865,5391829205230,2752687762475,4980127471514,527872611608,788839958104,128999193594,514838015830,20351268310856
JTL,2019,7516673432465,3727228783900,1917444721597,1675206413794,5599228710867,1779292586722,9205647758382,860121672517,1167345195449,92193104803,911904126033,6993345172360
JTL,2020,8201819622127,4959963666934,2411973256456,1937811163270,5789846365670,1298112362047,12380354592173,1055940189670,1464782280446,144857043358,1425264012821,14947548094365
JTL,2021,8344459207509,6095811366783,2471016619539,1547239744284,5873442587969,2713516557652,11142561624839,1198653530256,1572508218071,74191305250,1174619064003,22498976003011
JTL,2022,8200756030996,4092287150419,5031344162824,3127001188871,3169411868171,874303902346,4265643408532,99285973971,336233513604,212126046139,145409633467,12555269030413
JTL,2023,8985893138399,4340801110769,2391712757155,1820220578388,6594180381244,2896152100753,7472740051370,804861427774,1141801535391,135724750673,822438430155,19472200954718
JTL,2024,9780475861770,4729826242032,2887389373292,2051099918073,6893086488477,2370912257146,15234858892120,1654724380498,2293441350988,225035875364,2179862855624,27321258669157
JTL,2025,10743937386183,6283810012971,2978849151813,2775632967139,7765088234369,3902787481742,13924635970466,1176814807592,1664823495405,193804985915,1601471446039,27696943304213
JTM,2018,5358852193257,2937924785407,4585307876084,2771013487812,773544317172,-323075201544,3138983587623,-66206534393,194759231121,277517399113,29783606224,262292628657
JTM,2019,5030650480668,3053524830667,4101850514506,3762915824084,928799966161,-105113635280,3361634327377,-132072338020,83496475871,248586898397,51546531113,351931455736
JTM,2020,4592465177802,3095987181679,3937684979487,2994367486548,654780198314,-301121106083,7123158023475,-260560287315,-83655809210,242044549934,236483025784,283737071976
JTM,2021,4393757016978,2117350163769,3679148803551,2667797242749,714608213426,-210284675295,4330583206000,-237551933290,-78634967904,218304948709,342259245395,234110575672
JTM,2022,4197116685631,2037052336152,3530371076817,2232425145414,666745608814,-324775827266,4822539796631,-173458580051,-7681794440,209141430623,170942214390,204165619083
JTM,2023,3839941755384,2049331068806,3314303121989,2246436233774,525638633395,-171478125853,2294098775366,-103284023257,8158762399,137263791471,28046024707,134769420620
JTM,2024,3778988406560,2466207299250,3275106869354,2927904113398,503881537206,-182153571906,3325659801125,-106006443917,-10983930157,121524124739,134312823521,298134649636
JTM,2025,3699228728995,1340487903372,3005995565427,1909492541186,693233163568,-240392658884,2523682954562,-67399672408,42826925429,127076515939,27021692664,192172668292
JTN,2018,2837883846181,1130792168803,932059834528,652708530981,1905824011652,440930876211,2183250123661,152417680507,230698440759,40176340124,221343373523,2423671438635
JTN,2019,3406890094171,1791483459348,895904878875,694388306436,2510985215295,1038115428531,3076137999315,265787053674,360888975045,28655157952,235542700466,8386558137822
JTN,2020,3832028437643,1909598830396,1215556435206,899312722456,2616472002437,704156926708,1919181689470,175025758790,250306667965,31524469477,246346529337,3592199140226
JTN,2021,4640162769068,2095734552735,1285477227677,736410017730,3354685541390,874284740465,5155694781476,407918075790,585610039486,75712444748,383376386301,10406867570259
JTN,2022,5579415804856,3796278776310,1823718032452,1612425002738,3755697772404,779513286524,6199130626225,506178216542,724435555554,91712784875,655213555518,6498899525519
JTN,2023,5323261307641,3649685069554,2696028969267,2374852739610,2627232338373,1293870054186,7842132127754,-130888949880,14326238330,177937425681,-122041152255,6164557527034
JTN,2024,6313107541163,3249306264547,1684333864547,1443269727137,4628773676615,2223598355101,6709235618098,531820696829,751296976286,86521105249,651905986591,15491043944547
JTN,2025,7423901895165,3899129966051,2497678258793,1984963691665,4926223636372,2551538967403,4637752511463,432888714923,642633638381,101522744727,581571366903,6463156103012
JTO,2018,10192789560527,7400123304938,3532144046304,2856975434383,6660645514223,3908827368531,14577108842922,2060522552775,2814313528493,238660337524,1929364529212,11283239352890
JTO,2019,10760642783189,8010222222549,3258477203277,1934235380137,7502165579912,2757095965852,5407569134608,889074396064,1275599169241,164256174160,800896908589,15754828484078
JTO,2020,11836795362716,5205897267677,3699500229648,3194044409246,8137295133068,4524565373375,12555562731371,1816890192766,2442369761742,171257020783,2080934595535,19610668947502
JTO,2021,13032557551162,9208565246014,4002266347147,3574658000034,9030291204015,5164061017984,10214912140145,1569259292247,2205804713478,244230598168,2255806765307,11601139640752
JTO,2022,13514738422073,9677815428242,4896894197198,3389988396692,8617844224874,2796996435273,13632074499098,2157219123789,2879826154030,183302249293,3105984654121,12135678644033
JTO,2023,14021590833702,6947049532459,4935545127359,4487544409353,9086045706342,5314689041457,7555902239624,1132925199789,1726740366073,310583866336,1453118383915,27219926398602
JTO,2024,15092884090659,6284383901973,4330186568101,3955000655412,10762697522557,4960509141157,20869905331304,3259070057774,4304675544216,230837971998,3986003205974,14907432511044
JTO,2025,16545891259894,6417873723483,5326519815610,3306141102514,11219371444284,6627344761106,23357967143499,3841577118430,5026614024131,224642626092,3866895838173,27895842298139
JTQ,2018,6953842051400,4382923016323,6558439299565,4342946015633,395402751835,-173251182177,3968782477190,-482817549095,-166204949137,437316987231,135450435385,96630602860
JTQ,2019,7103558580655,4968104734953,3871831094432,2170642276704,3231727486223,-1592840937461,11182847568523,-65289211238,84416259424,166027773472,18857888907,1561361699752
JTQ,2020,6947347520505,4691212387251,6198861879920,4321258528372,748485640584,-365750423427,4867582465154,-598275979483,-478688035480,269156938874,621097379028,197996280967
JTQ,2021,6332513785025,4185933578058,5545452415202,5263919079694,787061369823,-303722588084,7606648547620,-1011741859188,-1000772021032,263905302953,1464490202872,472322058389
JTQ,2022,6115910010401,3844773807355,5672228821738,4351467247256,443681188663,-55337830525,8551929747730,-941690216624,-840430514439,336682256341,581977762936,218691039070
JTQ,2023,6055415545575,2865659443958,3687242900392,2089724299896,2368172645182,-637762347189,3874542900381,-38974112701,77592833426,126310474303,53470827886,1352224067286
JTQ,2024,5963912304563,2498681128854,5630063184955,4466839434734,333849119608,-124571383611,3554121140310,-475594551711,-326458010105,268035179533,180053530135,71901155995
JTQ,2025,5573989489208,4159239190974,5199265778150,4465664075294,374723711058,-54155210062,5536700036984,-588100676895,-514981442852,220144403266,278493482687,230239052866
JTR,2018,5669793076328,3504700370393,4375951633287,3709747241164,1293841443040,-553842583152,5219826660022,-284192496969,-178246841981,176993779230,89726245566,588181337681
JTR,2019,5059398479879,3115243661945,3628972910689,3170895029209,1430425569189,-337987026563,3163086037634,-207021589334,-115589470011,143187516655,215649797540,718149313983
JTR,2020,4504157325044,2983995004215,3496650059637,2763706327329,1007507265406,-171443369952,3560804266573,-288923846782,-215354705659,145800102818,374145383143,317580293023
JTR,2021,4086718353407,1640744717094,2924020207006,1668420480215,1162698146400,-143773840121,5138936480538,-451037233564,-473836318871,89960223083,165217191558,285900308174
JTR,2022,3803507442947,2522008816101,2820724765290,2609717866707,982782677656,-280223921815,5267311283419,143894515714,363085284397,183217139755,-81259596373,320011675637
JTR,2023,3639237162907,2167481640087,2624397318096,1475897708410,1014839844811,-462203812111,3656158334986,-203839626078,-154920340365,99879192233,285787946814,685510229184
JTR,2024,3227967717999,2087650193388,2420227218697,1365610411641,807740499302,-190191356331,4181033243684,-263741372695,-228390437413,101286278455,229185674840,492441681493
JTR,2025,2938867192151,1549759624700,2088614314711,1704984849829,850252877439,-399208643319,3578707754835,-249783770757,-242283684798,69946028648,213751860502,550163924145
JUB,2018,4714592087706,1901787708349,1162301328589,932575956454,3552290759117,1620756999292,7445199670206,1126586623188,1443284260484,35050981498,1225863351936,11283225021033
JUB,2019,4940031470854,1829993234997,1214511697916,779804790206,3725519772938,2166928009008,6943790358370,1089327167350,1398410717092,36751757904,1533026308574,8032240239246
JUB,2020,5163891163575,2420643966842,1389575183706,914736660852,3774315979869,1358052627931,3553873596680,514879857541,694976004459,51376182533,492230117610,5747513618768
JUB,2021,5520572633170,2184038511324,1344102027025,801801361451,4176470606144,1986484743011,4856398743589,781705850575,1023905402894,46773089674,874705907613,8792363801265
JUB,2022,5700365515003,3363529562894,3955177431108,2394530595864,1745188083895,762534783622,5749749233049,-38758496072,135734949899,184183069989,-55920467619,5080949113314
JUB,2023,5991893496648,3231687232758,1303957086542,1020936156882,4687936410105,1275800194175,6573287193488,1114816877062,1453764826697,60243730369,1174200382464,10045939430999
JUB,2024,5927546030343,3222967447566,4500389296138,2989632274413,1427156734204,443104691029,8899760064252,7565183712,202301446715,192844967075,9800729476,5692851132802
JUB,2025,6579013951502,2520619008743,1744580455521,1419820499147,4834433495980,2845024566438,5940506964566,1040980352160,1410021986850,108796546649,1285015423774,14269414780148
JUT,2018,3474598376412,2385786506004,1928290354901,1258920163674,1546308021511,633017925287,3185668441960,393114648379,580284285773,88890975298,476101148518,3471664604863
JUT,2019,3843123732410,1635736952255,2073270503185,1374203356821,1769853229225,1050297426442,5231135797831,699287829123,958226480892,84116694488,736074589228,3980691681601
JUT,2020,4042180394396,2136001653290,2318921642494,2117365949170,1723258751901,436411618256,4017592369225,649655115559,913562322237,101493427788,742842937857,5576180538082
JUT,2021,4381661214315,2180572146404,2280555193501,2054657608020,2101106020814,830485480959,3267154726335,434458294456,639431898864,96359030793,411165639781,7586009269824
JUT,2022,4881203773883,2949924236271,2513755541222,1924155957470,2367448232661,1409818360813,2809243633101,412789819155,631390794811,115403520866,548575489234,9001314299093
JUT,2023,5301077945200,2004158340712,2854842014203,2303930156890,2446235930996,629811628420,7349732677249,990981856374,1397295921406,158568600937,1349618308041,7722655494744
JUT,2024,5937543361632,3422789893902,3128610650233,2187676983389,2808932711399,1150981092362,3533789931729,446899453471,761589105427,202964788587,471256985630,9650585372615
JUT,2025,6622439877473,3113644601000,3446959404790,2914752766637,3175480472682,1355401800779,5570921478475,714193604791,1106580796213,213838790223,629496216922,4844556523153
JUU,2018,10918514799533,6281073158146,2489574129535,1808960988854,8428940669997,3008117015217,15388870048016,1255583058844,1661023288368,91544464813,1546663489762,16208618808896
JUU,2019,12888129473782,7163103938754,3637393363886,3007483043946,9250736109896,5421805127209,17818237881458,1518932382450,2032891916812,134226438748,1674626229937,36633293789395
JUU,2020,14950106433421,10325600655781,3822837639154,3257891850317,11127268794266,6642605101061,12592795357053,1050565150338,1439029017255,125822579332,1086201799689,33532787607276
JUU,2021,17045882103216,12153650788208,4499724987570,4040856354597,12546157115646,5725377327911,12535696563137,828929983955,1236068342286,199905862342,1085502664904,33613049559214
JUU,2022,19703137456038,7024998588676,4706054366803,2998741241298,14997083089234,7559546567958,27435797070251,1643555345452,2216211836874,161767655058,1783281611825,38964333053470
JUU,2023,23285375890778,16219122036367,6148961419762,4033069389962,17136414471016,8416929707971,14834186976503,1228727299083,1978264709520,442355585665,1781965143705,66521463965898
JUU,2024,27777131721441,16815056721686,7486451678750,5274158764414,20290680042691,4167509840774,28584405612428,1513400821299,2446271177653,554520151029,1634016771402,61501523873438
JUU,2025,31504473493277,18065185793096,7346143640412,4651681905581,24158329852864,10990874345994,41203121687814,2893610965287,4091423953630,474410247020,4048889500854,55568102329972
JUV,2018,8559639187176,6351584428642,3712854343184,2399963456353,4846784843992,2482334983956,5176912545064,329034658108,619476425543,208183102907,269971045907,15560954094461
JUV,2019,8858417358453,4445223181812,3819998780191,2271336152896,5038418578262,1809469006774,12957687457254,1038422310254,1418814073372,120786185554,1022412310120,12593080112498
JUV,2020,9532386472125,3953885039086,3533659644710,2227312280159,5998726827414,2040615236767,5290475161124,488409028477,726632874125,116121588528,675210100372,8778068597654
JUV,2021,9875787076318,3868524788874,4385554252667,3744430647308,5490232823650,3104358601523,14375146723629,942138451282,1370558907283,192885843179,1401390464232,8145598409393
JUV,2022,10405153020519,4672901056284,4341213597147,3464110651272,6063939423371,3397280576807,6633658097286,478106132637,852876770400,255244104603,532556021654,15704866374172
JUV,2023,11241057054259,6893048874479,4558066452229,3104909081606,6682990602030,3371648763611,17967749776223,1612639169626,2293517347427,277718385394,2341927037551,26509086584275
JUV,2024,11910808493769,7605605650971,5005351377617,4650240632202,6905457116151,3628296511282,16456311565868,990570038680,1512647695977,274435147626,1404443569399,9973964381044
JUV,2025,12876401641927,7026373351171,4808342106219,4296112086915,8068059535708,3211601608603,17828754453576,1243405053852,1839491111345,285234794030,1137668686329,20790800497545
JUW,2018,8189748060772,5686247824130,2369030603526,1431464716202,5820717457246,3238980507443,6326502108313,512011499841,769565132357,129550757555,438111614335,10919172638174
JUW,2019,8577622609196,3848926456754,2609300439899,2253274298131,5968322169297,3297228176127,8164468350926,624425731449,888789178197,108257013885,766625954591,16966197944394
JUW,2020,8794904895415,3308234291760,2597451619265,1962996650361,6197453276150,2661697416716,7581437690904,761272044392,1066626467265,115036411774,1021773709595,8470992793261
JUW,2021,9294711334563,3535991779832,5739952396201,4762722140165,3554758938362,1083714051796,4691586007296,-231452460620,-81511781654,207803794120,-243571332805,5333067237472
JUW,2022,9173857854933,4185822483193,2775132994684,1936903442607,6398724860248,2942807079031,7039381686983,728955458114,1050979474404,139785151761,858264379674,13483310793439
JUW,2023,9446603007376,4140170532397,2564751243329,2181424450312,6881851764047,2832289864327,4986861361643,320204718715,499095482463,98839584068,463088540987,24864498584417
JUW,2024,10085426166233,5837496864437,2505264575587,2235607331858,7580161590645,2635779974088,14154230456437,1408414481385,1874587517122,114069415391,1411670836354,22738511463223
JUW,2025,9908436817721,4198018578789,2772104836378,2446322376973,7136331981342,1528128472078,12131517423894,1151238547002,1572326902974,133278719221,984089424721,20342599477101
JVD,2018,5234231060074,2630944515424,1457838293330,1326109476115,3776392766744,1261062061749,5455426185031,579379517755,763623423362,39399026167,831118205813,11565838192359
JVD,2019,5632185921071,3378012662312,1360557688307,886861328336,4271628232763,873661173173,7559059727056,1008551452250,1342420334376,81731019064,1129395823940,14288903778826
JVD,2020,6433646234204,2598140310297,1525651587467,903582450781,4907994646736,2254194800394,9074440237262,1046549169322,1380346808568,72160346915,1395249704764,15205403512582
JVD,2021,7302030889941,4165267144973,1662472120083,1089202854714,5639558769857,3145379483988,10371883100736,1438704410368,1926914493538,128533980578,1232200617651,8512898333769
JVD,2022,7797525519882,2770451891947,5653854176553,3791439024480,2143671343329,719521668842,6856330622999,217382775053,614493134067,342764665250,233481133636,5656444789130
JVD,2023,9006121864956,3837125380256,2242382200711,1458310177029,6763739664244,2039717616544,8292030970887,1029556295512,1414987915049,128042545658,1495527946929,16091581724443
JVD,2024,10521649911984,5147763779318,3086844926306,1860490130041,7434804985678,1899777674316,13360641617556,1511829756744,2051162832866,161375636936,1783358760275,14142288474223
JVD,2025,11607316597649,8642996905847,2596508388746,2156456680099,9010808208903,3689501231427,12370186137236,1752728988794,2315580918383,124669682390,1967382370671,12848099872426
JVE,2018,395687780209,230991123345,237759851612,190937639189,157927928596,-73497368014,528507817082,-2931642149,6393202984,10057755671,3026466459,82850794320
JVE,2019,353106407792,200130936747,303201182865,207962018084,49905224927,-20771323179,561379793446,-8694806461,8024249525,18892757601,6388201626,33261239613
JVE,2020,321477722204,225482288257,260667753893,245345564901,60809968311,-26505637079,270570060291,-4638066800,5403654303,11201237804,3394396092,28702202442
JVE,2021,279526711256,205853039678,242636971678,156970159489,36889739577,-10466885152,368576972042,-11511248511,-3827281281,10561779357,6762470325,15090819721
JVE,2022,247261699828,140982095139,202014640453,176033878681,45247059374,-5600880021,125209120651,-2855722006,9383618388,12953270896,1890326372,16015767293
JVE,2023,229391431399,155802880726,201508294789,184539356714,27883136609,-6371051844,328074628691,-3684084778,3191448848,7796554821,2545174605,13930913059
JVE,2024,206478679077,106028356074,180965005429,125727190559,25513673647,-3286953435,237585346888,-6061155053,-21597489,7554846327,4006294126,12644512111
